"Name","Hometown","Year","Sport"
"Nick Nasenbeny","Plainfield, Ill.",2014,"wrestling"
"Blake Pepper","Imperial, Mo.",2014,"wrestling"
"Ty Prazma","Granite City, Ill.",2014,"wrestling"
"Zach Synon","Cary, Ill.",2014,"wrestling"
"Herman Travis","Wentzville, Mo.",2014,"wrestling"
"Alan Waters","Kansas City, Mo.",2014,"wrestling"
"Trevor Wiest","O'Fallon, Mo.",2014,"wrestling"
"Ryan Boersma","Channahon, Ill.",2015,"wrestling"
"Jesse Cassatt","Carl Junction, Mo.",2015,"wrestling"
"James Conway","Charlestown, Ind.",2015,"wrestling"
"Trey Crawford","Kansas City, Mo.",2015,"wrestling"
"David Cross","O'Fallon, Mo.",2015,"wrestling"
"Josh Edmond","Detroit, Mich.",2015,"wrestling"
"Rocky Elam","Kansas City, Mo.",2015,"wrestling"
"Zach Elam","Kansas City, Mo.",2015,"wrestling"
"Jerrdon Fisher","Garden Plain, Kan.",2015,"wrestling"
"Logan Gioffre","Clovis, Calif.",2015,"wrestling"
"Cole Gripka","Weatherby, Mo.",2015,"wrestling"
"Tommy  Hagan","Chesterfield, Mo.",2015,"wrestling"
"Sean  Harman","West Linn, Ore.",2015,"wrestling"
"Colton Hawks","Wentzville, Mo.",2015,"wrestling"
"Easton Hilton","Liberty, Mo.",2015,"wrestling"
"Jeremy Jakowitsch","Huntley, Ill.",2015,"wrestling"
"Eric Lovelace","St. Charles, Mo.",2015,"wrestling"
"Luqman Masud","Bolingbrook, Ill.",2015,"wrestling"
"Brock Mauller","Columbia, Mo.",2015,"wrestling"
"Carter McCallister","Columbia, Mo.",2015,"wrestling"
"Peyton Mocco","West Allis, Wis.",2015,"wrestling"
"Kade Moore","Allen, Texas",2015,"wrestling"
"Peyton Moore","Nixa, Mo.",2015,"wrestling"
"Joel Mylin","Wildwood, Mo.",2015,"wrestling"
"Seth Nitzel","Stilwell, Kan.",2015,"wrestling"
"Keegan O'Toole","Hartland, Wis.",2015,"wrestling"
"Ellis Pfleger","Grafton, Wis.",2015,"wrestling"
"Nate Pulliam","Rolla, Mo.",2015,"wrestling"
"Rafael Romero","Parkland, Fla.",2015,"wrestling"
"Zeke Seltzer","Indianapolis, Ind.",2015,"wrestling"
"Korbin Shepherd","Blue Springs, Mo.",2015,"wrestling"
"Preston Spray","Wisconsin Rapids, Wis.",2015,"wrestling"
"Drew Stanfield","Lee's Summit, Mo.",2015,"wrestling"
"Cam Steed","Collinsville, Okla.",2015,"wrestling"
"Jarrett Stoner","Rockwall, Texas",2015,"wrestling"
"Noah Surtin","Edwardsville, Ill.",2015,"wrestling"
"Owen Uhls","Fulton, Mo.",2015,"wrestling"
"Brant Whitaker","Boonville, Mo.",2015,"wrestling"
"Clayton Whiting","Oconto Falls, Wis.",2015,"wrestling"
"Aaron Assad","Brecksville, Ohio",2016,"wrestling"
"Jayden Bears","Staley, Mo.",2016,"wrestling"
"Jake Bohlken","Smithville, Mo.",2016,"wrestling"
"Chase Brennan","Monett, Mo.",2016,"wrestling"
"Alex Butler","Rockford, Ill.",2016,"wrestling"
"J'den Cox","Columbia, Mo.",2016,"wrestling"
"Phyllip DeLoach","Alton, Ill.",2016,"wrestling"
"Rodrigo Diaz","Lafayette, La.",2016,"wrestling"
"Jaydin Eierman","Columbia, Mo.",2016,"wrestling"
"John Erneste","Kansas City, Mo.",2016,"wrestling"
"Austin Eveler","Lee's Summit, Mo.",2016,"wrestling"
"Connor Flynn","Dardenne Prairie, Mo.",2016,"wrestling"
"Chandler Fohey","Hannibal, Mo.",2016,"wrestling"
"Luke Fortuna","Glen Ellyn, Ill.",2016,"wrestling"
"Jon Goerke","Union, Ill.",2016,"wrestling"
"Sean Hosford","Kansas City, Mo.",2016,"wrestling"
"Dante Jiovenetta","Islamorada, Fla.",2016,"wrestling"
"Ethan Karsten","Platte City, Mo.",2016,"wrestling"
"Wyatt Koelling","Kaysville, Ut.",2016,"wrestling"
"Joey Lavallee","Reno, Nev.",2016,"wrestling"
"Grant Leeth","Kearney, Mo.",2016,"wrestling"
"Matt Lemanowicz","Lee's Summit, Mo.",2016,"wrestling"
"Daniel Lewis","Blue Springs, Mo.",2016,"wrestling"
"Matt Manley","Perry, Okla.",2016,"wrestling"
"Canten Marriott","Excelsior Springs, Mo.",2016,"wrestling"
"Lavion Mayes","Mascoutah, Ill.",2016,"wrestling"
"Keegan McCormick","Lee's Summit, Mo.",2016,"wrestling"
"Barlow McGhee","Rock Island, Ill.",2016,"wrestling"
"Willie Miklus","Altoona, Iowa",2016,"wrestling"
"Austin Myers","Alexandria, Ky.",2016,"wrestling"
"Nick Nasenbeny","Plainfield, Ill.",2016,"wrestling"
"Blake Pepper","Imperial, Mo.",2016,"wrestling"
"Seth Pesek","Gardner, Kan.",2016,"wrestling"
"Sam Ritchie","St. Peters, Missouri",2016,"wrestling"
"Will Roark","Seneca, Mo.",2016,"wrestling"
"James Romero","Albuquerque, N.M.",2016,"wrestling"
"Matt Striegel","Belleville, Illinois",2016,"wrestling"
"Zach Synon","Cary, Ill.",2016,"wrestling"
"Dalton Voyles","Pacific, Mo.",2016,"wrestling"
"Taylor Watkins","Columbus, Kan.",2016,"wrestling"
"Dylan Wisman","Winchester, Va.",2016,"wrestling"
"Aaron Assad","Brecksville, Ohio",2017,"wrestling"
"Jake Bohlken","Smithville, Mo.",2017,"wrestling"
"Chase Brennan","Monett, Mo.",2017,"wrestling"
"Alex Butler","Rockford, Ill.",2017,"wrestling"
"Phyllip DeLoach","Alton, Ill.",2017,"wrestling"
"Rodrigo Diaz","Lafayette, La.",2017,"wrestling"
"Jaydin Eierman","Columbia, Mo.",2017,"wrestling"
"John Erneste","Kansas City, Mo.",2017,"wrestling"
"Austin Eveler","Lee's Summit, Mo.",2017,"wrestling"
"Connor Flynn","Dardenne Prairie, Mo.",2017,"wrestling"
"Luke Fortuna","Glen Ellyn, Ill.",2017,"wrestling"
"Allan Hart","Akron, Ohio",2017,"wrestling"
"Sean Hosford","Kansas City, Mo.",2017,"wrestling"
"Dante Jiovenetta","Islamorada, Fla.",2017,"wrestling"
"Wyatt Koelling","Kaysville, Ut.",2017,"wrestling"
"Joey Lavallee","Reno, Nev.",2017,"wrestling"
"Grant Leeth","Kearney, Mo.",2017,"wrestling"
"Daniel Lewis","Blue Springs, Mo.",2017,"wrestling"
"Canten Marriott","Excelsior Springs, Mo.",2017,"wrestling"
"Keegan McCormick","Lee's Summit, Mo.",2017,"wrestling"
"Barlow McGhee","Rock Island, Ill.",2017,"wrestling"
"Willie Miklus","Altoona, Iowa",2017,"wrestling"
"Austin Myers","Alexandria, Ky.",2017,"wrestling"
"Nick Nasenbeny","Plainfield, Ill.",2017,"wrestling"
"Seth Pesek","Gardner, Kan.",2017,"wrestling"
"Dack Punke","Washington, Ill.",2017,"wrestling"
"Jake Raschka","Pewaukee, Wis.",2017,"wrestling"
"Sam Ritchie","St. Peters, Missouri",2017,"wrestling"
"Colby Smith","Wentzville, Mo.",2017,"wrestling"
"Lane Stigall","Aurora, Ore.",2017,"wrestling"
"Cameron Valdiviez","Kansas City, Mo.",2017,"wrestling"
"Dalton Voyles","Pacific, Mo.",2017,"wrestling"
"Taylor Watkins","Columbus, Kan.",2017,"wrestling"
"Dylan Wisman","Winchester, Va.",2017,"wrestling"
"Jake Bohlken","Smithville, Mo.",2018,"wrestling"
"Martell Boone","Cahokia, Ill.",2018,"wrestling"
"Alex Butler","Rockford, Ill.",2018,"wrestling"
"Phyllip DeLoach","Alton, Ill.",2018,"wrestling"
"Rodrigo Diaz","Lafayette, La.",2018,"wrestling"
"Weston Diblasi","Kansas City, Mo.",2018,"wrestling"
"Cordel Duhart","Olathe, Kan.",2018,"wrestling"
"Jaydin Eierman","Columbia, Mo.",2018,"wrestling"
"Zach Elam","Kansas City, Mo.",2018,"wrestling"
"John Erneste","Kansas City, Mo.",2018,"wrestling"
"Austin Eveler","Lee's Summit, Mo.",2018,"wrestling"
"Connor Flynn","Dardenne Prairie, Mo.",2018,"wrestling"
"Jack Flynn","Dardenne Prairie, Mo.",2018,"wrestling"
"Luke Fortuna","Glen Ellyn, Ill.",2018,"wrestling"
"Allan Hart","Akron, Ohio",2018,"wrestling"
"Jarrett Jacques","Columbia, Mo.",2018,"wrestling"
"Dante Jiovenetta","Islamorada, Fla.",2018,"wrestling"
"Malik Johnson","Florissant, Mo.",2018,"wrestling"
"Jeremiah Kent","Columbia, Mo.",2018,"wrestling"
"Wyatt Koelling","Kaysville, Ut.",2018,"wrestling"
"Grant Leeth","Kearney, Mo.",2018,"wrestling"
"Daniel Lewis","Blue Springs, Mo.",2018,"wrestling"
"Canten Marriott","Excelsior Springs, Mo.",2018,"wrestling"
"Brock Mauller","Columbia, Mo.",2018,"wrestling"
"Keegan McCormick","Lee's Summit, Mo.",2018,"wrestling"
"Derek McDaniel","Naperville, Ill.",2018,"wrestling"
"Peyton Mocco","West Allis, Wis.",2018,"wrestling"
"Austin Myers","Alexandria, Ky.",2018,"wrestling"
"Nick Nasenbeny","Plainfield, Ill.",2018,"wrestling"
"Dack Punke","Washington, Ill.",2018,"wrestling"
"Jake Raschka","Pewaukee, Wis.",2018,"wrestling"
"Sam Ritchie","St. Peters, Missouri",2018,"wrestling"
"Cevion Severado","Saint Peters, Mo.",2018,"wrestling"
"Lane Stigall","Aurora, Ore.",2018,"wrestling"
"Cameron Valdiviez","Kansas City, Mo.",2018,"wrestling"
"Dalton Voyles","Pacific, Mo.",2018,"wrestling"
"Taylor Watkins","Columbus, Kan.",2018,"wrestling"
"Dylan Wisman","Winchester, Va.",2018,"wrestling"
"Jake Bohlken","Smithville, Mo.",2019,"wrestling"
"Mitchell Bohlken","Smithville, Mo.",2019,"wrestling"
"Martell Boone","Cahokia, Ill.",2019,"wrestling"
"Connor Brown","Oak Grove, Mo.",2019,"wrestling"
"Alex Butler","Rockford, Ill.",2019,"wrestling"
"Michael Cassidy","Waynesville, Mo.",2019,"wrestling"
"Phyllip DeLoach","Alton, Ill.",2019,"wrestling"
"Rodrigo Diaz","Lafayette, La.",2019,"wrestling"
"Weston Diblasi","Kansas City, Mo.",2019,"wrestling"
"Cordel Duhart","Olathe, Kan.",2019,"wrestling"
"Zach Elam","Kansas City, Mo.",2019,"wrestling"
"Precious Essien","Frisco, Texas",2019,"wrestling"
"Connor Flynn","Dardenne Prairie, Mo.",2019,"wrestling"
"Jack Flynn","Dardenne Prairie, Mo.",2019,"wrestling"
"Luke Fortuna","Glen Ellyn, Ill.",2019,"wrestling"
"Sean  Harman","West Linn, Ore.",2019,"wrestling"
"Allan Hart","Akron, Ohio",2019,"wrestling"
"Jarrett Jacques","Columbia, Mo.",2019,"wrestling"
"Jeremiah Kent","Columbia, Mo.",2019,"wrestling"
"Wyatt Koelling","Kaysville, Ut.",2019,"wrestling"
"Grant Leeth","Kearney, Mo.",2019,"wrestling"
"Canten Marriott","Excelsior Springs, Mo.",2019,"wrestling"
"Brock Mauller","Columbia, Mo.",2019,"wrestling"
"Keegan McCormick","Lee's Summit, Mo.",2019,"wrestling"
"Derek McDaniel","Naperville, Ill.",2019,"wrestling"
"Peyton Mocco","West Allis, Wis.",2019,"wrestling"
"Austin Myers","Alexandria, Ky.",2019,"wrestling"
"Dack Punke","Washington, Ill.",2019,"wrestling"
"Jace Punke","Washington, Ill.",2019,"wrestling"
"Jake Raschka","Pewaukee, Wis.",2019,"wrestling"
"Sam Ritchie","St. Peters, Missouri",2019,"wrestling"
"Cevion Severado","Saint Peters, Mo.",2019,"wrestling"
"Noah Surtin","Edwardsville, Ill.",2019,"wrestling"
"Cameron Valdiviez","Kansas City, Mo.",2019,"wrestling"
"Robert Weber","Belton, Mo.",2019,"wrestling"
"Dylan Wisman","Winchester, Va.",2019,"wrestling"
"Mitchell Bohlken","Smithville, Mo.",2020,"wrestling"
"Martell Boone","Cahokia, Ill.",2020,"wrestling"
"Connor Brown","Oak Grove, Mo.",2020,"wrestling"
"Trey Crawford","Kansas City, Mo.",2020,"wrestling"
"Rodrigo Diaz","Lafayette, La.",2020,"wrestling"
"Cordel Duhart","Olathe, Kan.",2020,"wrestling"
"Josh Edmond","Detroit, Mich.",2020,"wrestling"
"Rocky Elam","Kansas City, Mo.",2020,"wrestling"
"Zach Elam","Kansas City, Mo.",2020,"wrestling"
"Precious Essien","Frisco, Texas",2020,"wrestling"
"Jack Flynn","Dardenne Prairie, Mo.",2020,"wrestling"
"Sam Frankowski","Fenton, Mo.",2020,"wrestling"
"Sean  Harman","West Linn, Ore.",2020,"wrestling"
"Allan Hart","Akron, Ohio",2020,"wrestling"
"Colton Hawks","Wentzville, Mo.",2020,"wrestling"
"Jarrett Jacques","Columbia, Mo.",2020,"wrestling"
"Jeremiah Kent","Columbia, Mo.",2020,"wrestling"
"Wyatt Koelling","Kaysville, Ut.",2020,"wrestling"
"Steven Kolcheff","Detroit, Mich.",2020,"wrestling"
"Eric Lovelace","St. Charles, Mo.",2020,"wrestling"
"Canten Marriott","Excelsior Springs, Mo.",2020,"wrestling"
"Brock Mauller","Columbia, Mo.",2020,"wrestling"
"Peyton Mocco","West Allis, Wis.",2020,"wrestling"
"Seth Nitzel","Stilwell, Kan.",2020,"wrestling"
"Keegan O'Toole","Hartland, Wis.",2020,"wrestling"
"Ellis Pfleger","Grafton, Wis.",2020,"wrestling"
"Dack Punke","Washington, Ill.",2020,"wrestling"
"Jace Punke","Washington, Ill.",2020,"wrestling"
"Jake Raschka","Pewaukee, Wis.",2020,"wrestling"
"Matt Schmitt","Platte City, Mo.",2020,"wrestling"
"Noah Surtin","Edwardsville, Ill.",2020,"wrestling"
"Ethan Turner","Houston, Ohio",2020,"wrestling"
"Cameron Valdiviez","Kansas City, Mo.",2020,"wrestling"
"Duwayne Villalpando","Wichita, Kan.",2020,"wrestling"
"Mitchell Bohlken","Smithville, Mo.",2021,"wrestling"
"Connor Brown","Oak Grove, Mo.",2021,"wrestling"
"Jesse Cassatt","Carl Junction, Mo.",2021,"wrestling"
"Trey Crawford","Kansas City, Mo.",2021,"wrestling"
"Rodrigo Diaz","Lafayette, La.",2021,"wrestling"
"Cordel Duhart","Olathe, Kan.",2021,"wrestling"
"Josh Edmond","Detroit, Mich.",2021,"wrestling"
"Rocky Elam","Kansas City, Mo.",2021,"wrestling"
"Zach Elam","Kansas City, Mo.",2021,"wrestling"
"Precious Essien","Frisco, Texas",2021,"wrestling"
"Jack Flynn","Dardenne Prairie, Mo.",2021,"wrestling"
"Logan Gioffre","Clovis, Calif.",2021,"wrestling"
"Cole Gripka","Weatherby, Mo.",2021,"wrestling"
"Sean  Harman","West Linn, Ore.",2021,"wrestling"
"Allan Hart","Akron, Ohio",2021,"wrestling"
"Colton Hawks","Wentzville, Mo.",2021,"wrestling"
"Jarrett Jacques","Columbia, Mo.",2021,"wrestling"
"Jeremy Jakowitsch","Huntley, Ill.",2021,"wrestling"
"Jeremiah Kent","Columbia, Mo.",2021,"wrestling"
"Darren Ketcham","Rocky Point, N.Y.",2021,"wrestling"
"Steven Kolcheff","Detroit, Mich.",2021,"wrestling"
"Eric Lovelace","St. Charles, Mo.",2021,"wrestling"
"Canten Marriott","Excelsior Springs, Mo.",2021,"wrestling"
"Brock Mauller","Columbia, Mo.",2021,"wrestling"
"Peyton Mocco","West Allis, Wis.",2021,"wrestling"
"Joel Mylin","Wildwood, Mo.",2021,"wrestling"
"Seth Nitzel","Stilwell, Kan.",2021,"wrestling"
"Keegan O'Toole","Hartland, Wis.",2021,"wrestling"
"Ellis Pfleger","Grafton, Wis.",2021,"wrestling"
"Nate Pulliam","Rolla, Mo.",2021,"wrestling"
"Dack Punke","Washington, Ill.",2021,"wrestling"
"Jake Raschka","Pewaukee, Wis.",2021,"wrestling"
"Matt Schmitt","Platte City, Mo.",2021,"wrestling"
"Korbin Shepherd","Blue Springs, Mo.",2021,"wrestling"
"Noah Surtin","Edwardsville, Ill.",2021,"wrestling"
"Ethan Turner","Houston, Ohio",2021,"wrestling"
"Cameron Valdiviez","Kansas City, Mo.",2021,"wrestling"
"Duwayne Villalpando","Wichita, Kan.",2021,"wrestling"
"Jonathan Wertz","The Woodlands, Texas",2021,"wrestling"
"Brant Whitaker","Boonville, Mo.",2021,"wrestling"
"Ryan Boersma","Channahon, Ill.",2022,"wrestling"
"Mitchell Bohlken","Smithville, Mo.",2022,"wrestling"
"Connor Brown","Oak Grove, Mo.",2022,"wrestling"
"Jesse Cassatt","Carl Junction, Mo.",2022,"wrestling"
"James Conway","Charlestown, Ind.",2022,"wrestling"
"Trey Crawford","Kansas City, Mo.",2022,"wrestling"
"Josh Edmond","Detroit, Mich.",2022,"wrestling"
"Rocky Elam","Kansas City, Mo.",2022,"wrestling"
"Zach Elam","Kansas City, Mo.",2022,"wrestling"
"Jerrdon Fisher","Garden Plain, Kan.",2022,"wrestling"
"Logan Gioffre","Clovis, Calif.",2022,"wrestling"
"Cole Gripka","Weatherby, Mo.",2022,"wrestling"
"Tommy  Hagan","Chesterfield, Mo.",2022,"wrestling"
"Sean  Harman","West Linn, Ore.",2022,"wrestling"
"Allan Hart","Akron, Ohio",2022,"wrestling"
"Colton Hawks","Wentzville, Mo.",2022,"wrestling"
"Easton Hilton","Liberty, Mo.",2022,"wrestling"
"Jarrett Jacques","Columbia, Mo.",2022,"wrestling"
"Jeremy Jakowitsch","Huntley, Ill.",2022,"wrestling"
"Steven Kolcheff","Detroit, Mich.",2022,"wrestling"
"Eric Lovelace","St. Charles, Mo.",2022,"wrestling"
"Brock Mauller","Columbia, Mo.",2022,"wrestling"
"Peyton Mocco","West Allis, Wis.",2022,"wrestling"
"Kade Moore","Allen, Texas",2022,"wrestling"
"Peyton Moore","Nixa, Mo.",2022,"wrestling"
"Joel Mylin","Wildwood, Mo.",2022,"wrestling"
"Seth Nitzel","Stilwell, Kan.",2022,"wrestling"
"Keegan O'Toole","Hartland, Wis.",2022,"wrestling"
"Ellis Pfleger","Grafton, Wis.",2022,"wrestling"
"Nate Pulliam","Rolla, Mo.",2022,"wrestling"
"Rafael Romero","Parkland, Fla.",2022,"wrestling"
"Zeke Seltzer","Indianapolis, Ind.",2022,"wrestling"
"Korbin Shepherd","Blue Springs, Mo.",2022,"wrestling"
"Preston Spray","Wisconsin Rapids, Wis.",2022,"wrestling"
"Cam Steed","Collinsville, Okla.",2022,"wrestling"
"Noah Surtin","Edwardsville, Ill.",2022,"wrestling"
"Owen Uhls","Fulton, Mo.",2022,"wrestling"
"Jonathan Wertz","The Woodlands, Texas",2022,"wrestling"
"Brant Whitaker","Boonville, Mo.",2022,"wrestling"
"Clayton Whiting","Oconto Falls, Wis.",2022,"wrestling"
"Ryan Boersma","Channahon, Ill.",2023,"wrestling"
"Jesse Cassatt","Carl Junction, Mo.",2023,"wrestling"
"James Conway","Charlestown, Ind.",2023,"wrestling"
"Trey Crawford","Kansas City, Mo.",2023,"wrestling"
"David Cross","O'Fallon, Mo.",2023,"wrestling"
"Josh Edmond","Detroit, Mich.",2023,"wrestling"
"Rocky Elam","Kansas City, Mo.",2023,"wrestling"
"Zach Elam","Kansas City, Mo.",2023,"wrestling"
"Jerrdon Fisher","Garden Plain, Kan.",2023,"wrestling"
"Logan Gioffre","Clovis, Calif.",2023,"wrestling"
"Cole Gripka","Weatherby, Mo.",2023,"wrestling"
"Tommy  Hagan","Chesterfield, Mo.",2023,"wrestling"
"Sean  Harman","West Linn, Ore.",2023,"wrestling"
"Colton Hawks","Wentzville, Mo.",2023,"wrestling"
"Easton Hilton","Liberty, Mo.",2023,"wrestling"
"Jeremy Jakowitsch","Huntley, Ill.",2023,"wrestling"
"Eric Lovelace","St. Charles, Mo.",2023,"wrestling"
"Luqman Masud","Bolingbrook, Ill.",2023,"wrestling"
"Brock Mauller","Columbia, Mo.",2023,"wrestling"
"Carter McCallister","Columbia, Mo.",2023,"wrestling"
"Peyton Mocco","West Allis, Wis.",2023,"wrestling"
"Kade Moore","Allen, Texas",2023,"wrestling"
"Peyton Moore","Nixa, Mo.",2023,"wrestling"
"Joel Mylin","Wildwood, Mo.",2023,"wrestling"
"Seth Nitzel","Stilwell, Kan.",2023,"wrestling"
"Keegan O'Toole","Hartland, Wis.",2023,"wrestling"
"Ellis Pfleger","Grafton, Wis.",2023,"wrestling"
"Nate Pulliam","Rolla, Mo.",2023,"wrestling"
"Rafael Romero","Parkland, Fla.",2023,"wrestling"
"Zeke Seltzer","Indianapolis, Ind.",2023,"wrestling"
"Korbin Shepherd","Blue Springs, Mo.",2023,"wrestling"
"Preston Spray","Wisconsin Rapids, Wis.",2023,"wrestling"
"Drew Stanfield","Lee's Summit, Mo.",2023,"wrestling"
"Cam Steed","Collinsville, Okla.",2023,"wrestling"
"Jarrett Stoner","Rockwall, Texas",2023,"wrestling"
"Noah Surtin","Edwardsville, Ill.",2023,"wrestling"
"Owen Uhls","Fulton, Mo.",2023,"wrestling"
"Brant Whitaker","Boonville, Mo.",2023,"wrestling"
"Clayton Whiting","Oconto Falls, Wis.",2023,"wrestling"
"Madison Rhyner","Leawood, Kan.",2013,"womens-tennis"
"Cassidy Spearman","Laguna Niguel, Calif.",2013,"womens-tennis"
"Rachel Stuhlmann","St. Louis, Mo.",2013,"womens-tennis"
"Alex Clark","London, England",2013,"womens-tennis"
"Tracy Dong","Surrey, British Columbia",2013,"womens-tennis"
"Elisha Gabb","London, England",2013,"womens-tennis"
"Cierra Gaytan-Leach","Corona del Mar, Calif.",2013,"womens-tennis"
"Kelli Hine","New Braunfels, Texas",2013,"womens-tennis"
"Alex Clark","London, England",2014,"womens-tennis"
"Kelli Hine","New Braunfels, Texas",2014,"womens-tennis"
"Brianna Lashway","Bradenton, Fla.",2014,"womens-tennis"
"Brittany Lashway","Bradenton, Fla.",2014,"womens-tennis"
"Bea  Machado Santos","Lisbon, Portugal",2014,"womens-tennis"
"Clare Raley","Atlanta, Ga.",2014,"womens-tennis"
"Madison Rhyner","Leawood, Kan.",2014,"womens-tennis"
"Cassidy Spearman","Laguna Niguel, Calif.",2014,"womens-tennis"
"Andrea Artimedi","Roseto degli Abruzzi, Italy",2015,"womens-tennis"
"Inah Canete","Los Angeles, Calif.",2015,"womens-tennis"
"Mae Canete","Los Angeles, Calif.",2015,"womens-tennis"
"Romary Cardenas Rifka","Veracruz, Mexico",2015,"womens-tennis"
"Gabriela Martinez","Valencia, Spain",2015,"womens-tennis"
"Sophia McLellan","St. Louis, Missouri",2015,"womens-tennis"
"Emelie Schwarte","Dinslaken, Germany",2015,"womens-tennis"
"Andrea Artimedi","Roseto degli Abruzzi, Italy",2016,"womens-tennis"
"Inah Canete","Los Angeles, Calif.",2016,"womens-tennis"
"Mae Canete","Los Angeles, Calif.",2016,"womens-tennis"
"Romary Cardenas Rifka","Veracruz, Mexico",2016,"womens-tennis"
"Gabriela Martinez","Valencia, Spain",2016,"womens-tennis"
"Sophia McLellan","St. Louis, Missouri",2016,"womens-tennis"
"Emelie Schwarte","Dinslaken, Germany",2016,"womens-tennis"
"Andrea Artimedi","Roseto degli Abruzzi, Italy",2017,"womens-tennis"
"Inah Canete","Los Angeles, Calif.",2017,"womens-tennis"
"Mae Canete","Los Angeles, Calif.",2017,"womens-tennis"
"Romary Cardenas Rifka","Veracruz, Mexico",2017,"womens-tennis"
"Gabriela Martinez","Valencia, Spain",2017,"womens-tennis"
"Sophia McLellan","St. Louis, Missouri",2017,"womens-tennis"
"Emelie Schwarte","Dinslaken, Germany",2017,"womens-tennis"
"Andrea Artimedi","Roseto degli Abruzzi, Italy",2018,"womens-tennis"
"Inah Canete","Los Angeles, Calif.",2018,"womens-tennis"
"Mae Canete","Los Angeles, Calif.",2018,"womens-tennis"
"Romary Cardenas Rifka","Veracruz, Mexico",2018,"womens-tennis"
"Gabriela Martinez","Valencia, Spain",2018,"womens-tennis"
